id,name,slot,tier,itemlevel,armor_type,classes,weapon_min_dmg,weapon_max_dmg,delay,damage_rating,gamelink,aeautoattackchance,agility,all,arcane,armormitigationincrease,attackspeed,basemodifier,blockchance,combatskills,critbonus,critchance,damage,doubleattackchance,dps,flurry,intelligence,maxhpperc,spelltimecastpct,spelltimereusepct,stamina,strength,wisdom
3988931212,Empowered Ghoulbane,Primary|Secondary,LEGENDARY,65,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,38,213,4,62.59201,\aITEM -306036084 479385259:Empowered Ghoulbane\/a,,,38,,,,1.7,,12,0.3,1.2,,,,,,,,,31,31,
221592379,Nobleman's Blade,Primary|Secondary,FABLED,65,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,59,337,6,66.069336,\aITEM 221592379 2093060805:Nobleman's Blade\/a,,,,,,,2.6,,15,0.5,1.8,,,8.1,,,,1.6,,39,39,
3476597837,Gem Bladed Halberd,Primary,FABLED,65,,beastlord|berserker|channeler|defiler|guardian|mystic|paladin|shadowknight,104,590,8,86.715996,\aITEM -818369459 888806721:Gem Bladed Halberd\/a,,,,,6,,5.2,,30,1,3.6,,,16.200001,,,,,,78,78,
2662882131,Runemaul,Primary,FABLED,65,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,91,516,7,86.715996,\aITEM -1632085165 -961047617:Runemaul\/a,,,,,,8,5.2,,30,1,3.6,,9.6,,,,,,,78,78,
3577186719,Sanguine Disciple's Staff,Primary,TREASURED,65,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,69,393,6,77.017502,\aITEM -717780577 -445012538:Sanguine Disciple's Staff\/a,,,104,,,,4.8,,28,1,3.2,,,,,,,,,74,74,
635677833,Focus of the Full Moon,Ranged,LEGENDARY,65,,channeler|coercer|conjuror|defiler|fury|illusionist|inquisitor|mystic|necromancer|templar|warden|warlock|wizard,89,502,8,73.893341,\aITEM 635677833 -227272471:Focus of the Full Moon\/a,,,,,,,2.4,,14,0.5,1.6,,,,,,,1.4,,37,37,
3534585252,Focus of Two Worlds,Ranged,LEGENDARY,65,,channeler|coercer|conjuror|defiler|fury|illusionist|inquisitor|mystic|necromancer|templar|warden|warlock|wizard,89,502,8,73.893341,\aITEM -760382044 1931891023:Focus of Two Worlds\/a,,,,,,,2.6,,15,0.5,1.8,,,8.1,,,,1.6,,39,39,
227102790,Axe of the Nightslayer,Primary|Secondary,LEGENDARY,66,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,54,307,6,60.202667,\aITEM 227102790 1782468859:Axe of the Nightslayer\/a,,,,,,,2.4,,14,0.5,1.6,,,7.2,,,,,,37,37,
848411708,Kudzu Coil Whip,Primary|Secondary,FABLED,70,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,108,325,6,72.149338,\aITEM 848411708 685355032:Kudzu Coil Whip\/a,,,,,,4.3,2.7,,16,0.6,1.9,,,8.6,,,,,,40,40,
4172205861,Club of Solid Stone,Primary|Secondary,LEGENDARY,67,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,37,208,4,61.290665,\aITEM -122761435 673063265:Club of Solid Stone\/a,,,52,,,,2.4,,14,0.5,1.6,,,,,,,,,37,37,
2283780908,Knuckles of Rationality and Sense,Primary|Secondary,LEGENDARY,67,,beastlord|bruiser|monk,46,260,5,61.290672,\aITEM -2011186388 211486123:Knuckles of Rationality and Sense\/a,,,,,,,2.4,1.6,14,0.5,1.6,,,,,,,,,37,37,
1360484059,Sky Hunter's Buckler,Secondary,LEGENDARY,70,,coercer|conjuror|defiler|fury|illusionist|inquisitor|mystic|necromancer|templar|warden|warlock|wizard,0,0,0,0,\aITEM 1360484059 -682159837 0 0 0:Sky Hunter's Buckler\/a,,31,,,,2.4,1.7,,12,0.3,1.2,,,,,,,,,31,,
399857619,Polished Defender of the Sanguine,Secondary,TREASURED,67,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM 399857619 -1287688674:Polished Defender of the Sanguine\/a,,,,,,,2.4,1.6,7,0.5,1.6,,,,,,,,,37,37,
4118350290,Lucanic Staff,Primary,LEGENDARY,67,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,39,221,4,64.896004,\aITEM -176617006 1060921821:Lucanic Staff\/a,,,38,,,,1.7,,12,0.3,1.2,,,,,,,,,31,31,
3411820917,Lucanic Kama,Primary|Secondary,LEGENDARY,67,,beastlord|bruiser|monk,65,195,4,64.896004,\aITEM -883146379 888587396:Lucanic Kama\/a,,,38,,,,1.7,,12,0.3,1.2,,,,,,,,,31,31,
660575945,Lucanic Sabre,Primary|Secondary,LEGENDARY,67,,assassin|beastlord|berserker|brigand|dirge|guardian|ranger|swashbuckler|troubador,39,221,4,64.896004,\aITEM 660575945 -316997946:Lucanic Sabre\/a,,,,,,,1.7,,12,0.3,1.2,,3.2,,,,,,,31,31,
2362962152,Lucanic Gladius,Primary,LEGENDARY,67,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,39,221,4,64.896004,\aITEM -1932005144 1210502920:Lucanic Gladius\/a,,,38,,,,1.7,,12,0.3,1.2,,,,,,,,,31,31,
342927259,Skullcaver,Primary|Secondary,TREASURED,67,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,37,207,4,60.84,\aITEM 342927259 -335166188:Skullcaver\/a,,,52,,,,2.4,,14,0.5,1.6,,,,,,,,,37,37,
851909109,Dwarven Steel Statue,Secondary|Ranged,TREASURED,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 851909109 1573900142:Dwarven Steel Statue\/a,,,,,,,,,3,,,,,,,,,,,7,7,
3550557897,Blade of the Sky,Primary|Secondary,LEGENDARY,67,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,37,208,4,61.290665,\aITEM -744409399 1846395384:Blade of the Sky\/a,0.7,,,,,,2.4,,14,0.5,1.6,,,,,,,,,37,37,
3505256745,Bloodreign Buckler,Secondary,LEGENDARY,68,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM -789710551 -1216209417:Bloodreign Buckler\/a,,,62,,,4,2.6,,15,0.5,1.8,,,,,,,,,39,39,
1051679773,Maj'Dul Forged Hammer,Primary|Secondary,TREASURED,53,,channeler|defiler|fury|inquisitor|mystic|templar|warden,27,155,4,45.720005,\aITEM 1051679773 1949273563:Maj'Dul Forged Hammer\/a,,,,,,,2.5,,14,0.5,1.7,,4.5,,,,,,,38,38,
695167286,Death Aura,Ranged,LEGENDARY,60,,channeler|coercer|conjuror|defiler|fury|illusionist|inquisitor|mystic|necromancer|templar|warden|warlock|wizard,81,456,8,67.093338,\aITEM 695167286 -352395825:Death Aura\/a,,,54,,,,2.5,,14,0.5,1.7,,,,,,,,,38,38,
914383302,Werewolf Piercer,Primary|Secondary,TREASURED,62,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,33,188,4,55.440006,\aITEM 914383302 -1318008591:Werewolf Piercer\/a,0.5,,,,,,1.6,,11,0.3,1,,,,,,,,,30,30,
1010262256,Fine Steel Halberd,Primary,LEGENDARY,70,,beastlord|berserker|channeler|defiler|guardian|mystic|paladin|shadowknight,89,504,7,84.727989,\aITEM 1010262256 1028859487:Fine Steel Halberd\/a,,,,,,8.2,5.2,,30,1.2,3.6,,,16.4,,,,,,78,78,
1034852412,Ancient Warlock's Staff,Primary,TREASURED,55,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,66,374,7,62.842495,\aITEM 1034852412 1175154151:Ancient Warlock's Staff\/a,,,108,,,,5,,28,1,3.4,,,,,,,,,76,76,
3000189137,Orb of Malformed Werewolf Bones,Secondary|Ranged,TREASURED,69,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -1294778159 590845783:Orb of Malformed Werewolf Bones\/a,,,,,,,2.4,,14,0.5,1.6,,,,,,,1.4,,37,37,
1233055365,Mark of the Faceless,Secondary|Ranged,TREASURED,70,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 1233055365 -1799236533:Mark of the Faceless\/a,,,62,,,,2.6,,15,0.5,1.8,,,,,,,,1.9,39,39,
4104052697,Runic Great Staff,Primary,TREASURED,69,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,87,492,7,82.687492,\aITEM -190914599 1991682838:Runic Great Staff\/a,,,104,,,,4.8,,28,1,3.2,,,,,,,,,74,74,
1494266510,Cerimonial Wand of the Concordium,Primary,LEGENDARY,1,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,3,9,6,1.904,\aITEM 1494266510 1283673347:Cerimonial Wand of the Concordium\/a,,,,,,,,,,,,,,,,,,,,,,
2235921995,Valdoon's Vampiric Rapier,Primary|Secondary,LEGENDARY,69,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,57,324,6,63.466667,\aITEM -2059045301 -958448809:Valdoon's Vampiric Rapier\/a,,,,,,,2.7,,15,0.6,1.9,,5,8.4,,,,,,40,40,
3754700442,Coal Encrusted Shield,Secondary,TREASURED,69,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM -540266854 -612353178:Coal Encrusted Shield\/a,,,32,,,,1.6,,11,0.3,1,,,,,,,,,30,30,
189584211,Round Shield of Malformed Werewolf Bones,Secondary,TREASURED,69,,assassin|beastlord|berserker|brigand|channeler|defiler|dirge|fury|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,\aITEM 189584211 1141084677:Round Shield of Malformed Werewolf Bones\/a,,,,,,,2.4,,14,0.5,1.6,,4.3,,,,,,,37,37,
526396513,Hunter's Silver Blade,Primary|Secondary,TREASURED,69,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,57,321,6,62.999996,\aITEM 526396513 -1250347299:Hunter's Silver Blade\/a,0.7,,,,,,2.4,,14,0.5,1.6,,,,,,,,,37,37,
3852968087,Symbol of Malformed Werewolf Bones,Secondary|Ranged,TREASURED,69,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -441999209 1020186241:Symbol of Malformed Werewolf Bones\/a,,,52,,,,2.4,,14,0.5,1.6,,,,,,,,,37,37,
2723088588,Awe,Primary|Secondary,LEGENDARY,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,65,194,4,64.554672,\aITEM -1571878708 742439932 0 0 0:Awe\/a,,,,,,4.3,2.7,,15,0.6,1.9,,,8.4,,,,,,40,40,
406876605,Codex of Ancient Arms,Secondary|Ranged,TREASURED,70,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 406876605 -1157613276:Codex of Ancient Arms\/a,,,,,2.6,,2.4,,7,0.5,1.6,,,,,,,,,37,37,
440094322,Ivy-Shrouded Club of Tunare,Primary|Secondary,LEGENDARY,70,,beastlord|berserker|bruiser|channeler|defiler|fury|guardian|inquisitor|monk|mystic|paladin|shadowknight|templar|warden,68,205,4,68.352013,\aITEM 440094322 1764610253:Ivy-Shrouded Club of Tunare\/a,,,64,,,,2.7,,15,0.6,1.9,,,,,,,,2,40,40,
356601850,Ferox's Stony Wing,Secondary,LEGENDARY,70,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM 356601850 -555006070:Ferox's Stony Wing\/a,,,62,,,,2.6,,15,0.5,1.8,,4.8,,,,,,,39,39,
477317998,Waning Moon Cutter,Primary|Secondary,FABLED,70,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,108,325,6,72.149338,\aITEM 477317998 87285673:Waning Moon Cutter\/a,,,,,,4.3,2.7,,16,0.6,1.9,,,8.6,,,,,,40,40,
432734561,Immortality's Weight,Primary|Secondary,LEGENDARY,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,65,194,4,64.554672,\aITEM 432734561 -625079209:Immortality's Weight\/a,,,62,,,,2.6,,15,0.5,1.8,,4.8,,,,,,,39,39,
2916364041,Lesser Faydark Bow of Growth,Ranged,TREASURED,53,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,77,437,9,57.150002,\aITEM -1378603255 1069903790:Lesser Faydark Bow of Growth\/a,,,,,,,2.5,,15,0.5,1.7,,,7.7,,,,,,38,38,
3106408230,Bloodlust,Primary,LEGENDARY,67,,berserker|guardian|paladin|shadowknight,72,410,6,80.444,\aITEM -1188559066 -158836678:Bloodlust\/a,,,,,,,4.8,,28,1,3.2,,8.6,,,,,,,74,74,
3845677955,Braid of Golden Hair,Primary|Secondary,FABLED,70,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,108,325,6,72.149338,\aITEM -449289341 372121152:Braid of Golden Hair\/a,,,,,,4.3,2.7,,16,0.6,1.9,,5.1,,,,,,,40,40,
4053794806,Sky Hunter's Stiletto,Secondary,LEGENDARY,70,,assassin|brigand|dirge|ranger|swashbuckler|troubador,121,363,6,80.693336,\aITEM -241172490 1289141910 0 0 0:Sky Hunter's Stiletto\/a,,31,,,,,1.7,,12,0.3,1.2,,,,,,,1.1,,31,,
3017903448,Jindrack's Lucan D'Lere Action Figure,Secondary|Ranged,FABLED,70,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -1277063848 -1367021392:Jindrack's Lucan D'Lere Action Figure\/a,,,66,,,,2.6,1.9,15,0.6,1.8,,,,,,,,,39,39,
439600717,Nautilus Shield,Secondary,LEGENDARY,70,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM 439600717 -2130143464:Nautilus Shield\/a,,,,,,,2.6,1.9,7,0.5,1.8,,4.8,,,,,,,39,39,
3470493840,Soulfire Kama,Primary|Secondary,MYTHICAL,70,,beastlord|bruiser|monk,80,239,4,79.744003,\aITEM -824473456 -1214840150:Soulfire Kama\/a,,,98,,,,3.7,,18,0.8,2.4,,,,2.8,,,,,46,46,
3720942460,Vertabrack,Secondary|Ranged,LEGENDARY,70,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -574024836 1947236062:Vertabrack\/a,,,64,,,,2.7,2,15,0.6,1.9,,,,,,,,,40,40,
4245206142,Bulwark of the Veteran,Secondary,LEGENDARY,70,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM -49761154 495094179:Bulwark of the Veteran\/a,,,64,,,,2.7,,15,0.6,1.9,,,,,,4.3,,,40,40,
577221719,Soulfire Staff,Primary,MYTHICAL,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,80,239,4,79.744003,\aITEM 577221719 -479654444:Soulfire Staff\/a,,,98,,,,3.7,,18,0.8,2.4,,,,,,,2.1,,46,46,
2676194653,Twisted Mahogany Staff,Primary,FABLED,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,166,497,7,94.695992,\aITEM -1618772643 1262291579:Twisted Mahogany Staff\/a,,,142,,,,5.6,,32,1.2,4,,,,,,,,10.4,82,82,
932201741,Pyrebringer's Dagger,Primary|Secondary,LEGENDARY,1,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,1,3,3,1.450667,\aITEM 932201741 -138456310:Pyrebringer's Dagger\/a,,,,,,,,,,,,,,,,,,,,,,
485108314,Soulfire Gladius,Primary,MYTHICAL,70,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,80,239,4,79.744003,\aITEM 485108314 -572488345:Soulfire Gladius\/a,,,98,,,,3.7,2.5,18,0.8,2.4,,,,,,,,,46,46,
2888944217,Etched Metallic Shield of Shattered Blades,Secondary,FABLED,65,,assassin|beastlord|berserker|brigand|channeler|defiler|dirge|fury|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,\aITEM -1406023079 -1357176315:Etched Metallic Shield of Shattered Blades\/a,,,,,,4,2.6,,15,0.5,1.8,,,8.1,,,,,,39,39,
2719377339,Vampiric Axe of Balance,Primary|Secondary,FABLED,70,,assassin|beastlord|berserker|brigand|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,72,216,4,72.149338,\aITEM -1575589957 -999791855:Vampiric Axe of Balance\/a,,,,,,,2.6,,15,0.6,1.8,,4.9,,,,,,1.9,39,39,
176256961,Brace of Deflection,Secondary,FABLED,70,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM 176256961 1446563813:Brace of Deflection\/a,,,71,,,,2.8,2.1,16,0.6,2,,,,,,,,,41,41,
3951474069,Trypanophobic Towershield,Secondary,TREASURED,70,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM -343493227 1554637130:Trypanophobic Towershield\/a,,,,,,4,2.6,,7,0.5,1.8,,,,,,4.1,,,39,39,
6150133,Forged Dagger,Primary|Secondary,TREASURED,20,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,9,49,4,14.4,\aITEM 6150133 -758437867:Forged Dagger\/a,,,,,,,,,3,,,,,,,,,,,8,8,
1421898791,Wicked Blade of Mastery,Primary,TREASURED,30,,berserker|guardian|paladin|shadowknight,36,206,8,30.239998,\aITEM 1421898791 -151545122:Wicked Blade of Mastery\/a,,,,,,,,,8,,,,,,,,,,,20,20,
2318796878,Bo of Flowing Blood,Primary,LEGENDARY,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,169,508,8,84.727997,\aITEM -1976170418 439418258:Bo of Flowing Blood\/a,,,128,,,8.6,5.4,,30,1.2,3.8,,,,,,,,,80,80,
2383381430,Tab Collector,Primary|Secondary,LEGENDARY,70,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,39,219,4,64.554672,\aITEM -1911585866 1737067413:Tab Collector\/a,,,,,,,2.7,,15,0.6,1.9,,,8.4,2.2,,,,,40,40,
2970491969,Black Blade of Cartheon,Primary,LEGENDARY,70,,berserker|guardian|paladin|shadowknight,102,576,8,84.727997,\aITEM -1324475327 -172135370:Black Blade of Cartheon\/a,,,,,5.6,,5,,28,1,3.4,,,,,,,,,76,76,
3636668767,Kindred Dagger,Primary|Secondary,FABLED,70,,assassin|beastlord|berserker|brigand|coercer|conjuror|dirge|guardian|illusionist|necromancer|ranger|swashbuckler|troubador|warlock|wizard,72,216,4,72.149338,\aITEM -658298529 -1964356153:Kindred Dagger\/a,,,68,,,,2.7,,16,0.6,1.9,,,,,,,1.7,,40,40,
1366896150,Sky Hunter's Guard,Secondary,LEGENDARY,70,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM 1366896150 -1733430609 0 0 0:Sky Hunter's Guard\/a,,31,,,,,1.7,,12,0.3,1.2,,,,,,2.7,,,31,,
3583250559,Arcane Spear of Tunare,Primary,FABLED,70,,beastlord|berserker|channeler|defiler|guardian|mystic|paladin|shadowknight,142,426,6,94.695992,\aITEM -711716737 1722288124:Arcane Spear of Tunare\/a,,,142,,,,5.6,,32,1.2,4,,,,,,,8.8,,82,82,
2660711988,Tower Shield of the Twisted Plains,Secondary,LEGENDARY,70,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM -1634255308 327867242:Tower Shield of the Twisted Plains\/a,,,,,2.8,,2.5,,7,0.5,1.7,,,,,,,,,38,38,
280373672,"Dawnfear, the Reaper",Primary,LEGENDARY,70,,berserker|guardian|paladin|shadowknight,169,508,8,84.727997,"\aITEM 280373672 1219695296:Dawnfear, the Reaper\/a",,,124,,,,5.2,,30,1,3.6,,9.6,,,,,,,78,78,
2208852088,Desert Hunter's Buckler,Secondary,LEGENDARY,60,,coercer|conjuror|defiler|fury|illusionist|inquisitor|mystic|necromancer|templar|warden|warlock|wizard,0,0,0,0,\aITEM -2086115208 -1249073300 0 0 0:Desert Hunter's Buckler\/a,,25,25,,,,1,,10,0.2,0.7,,,,,,,,,25,,
4237323306,Ogham Stone,Secondary|Ranged,FABLED,70,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -57643990 -368588150:Ogham Stone\/a,,,68,,,,2.7,2,16,0.6,1.9,,,,,,,,,40,40,
2687002203,Torn Ligament Longbow,Ranged,LEGENDARY,70,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,182,545,9,80.693329,\aITEM -1607965093 -1979562757:Torn Ligament Longbow\/a,,,,,,4.3,2.7,,15,0.6,1.9,,5,,,,,,,40,40,
3493832230,"Soul Leech, Dark Sword of Blood",Primary,LEGENDARY,70,,berserker|guardian|paladin|shadowknight,127,381,6,84.727997,"\aITEM -801135066 -1827826750:Soul Leech, Dark Sword of Blood\/a",,,,,,8.2,5.2,,30,1.2,3.6,,,16.4,,,,,,78,78,
3550527160,Cog Turner,Primary|Secondary,LEGENDARY,70,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,39,219,4,64.554672,\aITEM -744440136 2086851056:Cog Turner\/a,,,64,,,,2.7,,15,0.6,1.9,,5,,,,,,,40,40,
2662010169,Infirmity,Primary|Secondary,LEGENDARY,70,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,97,290,6,64.554672,\aITEM -1632957127 115987069:Infirmity\/a,,,,,,4.1,2.6,,15,0.6,1.8,,,8.2,,,,,,39,39,
3059035231,Closing Time,Primary|Secondary,LEGENDARY,70,,beastlord|bruiser|monk,48,274,5,64.554672,\aITEM -1235932065 1579453483:Closing Time\/a,,,64,,,,2.7,,15,0.6,1.9,,5,,,,,,,40,40,
3064748413,Wrath,Primary|Secondary,FABLED,70,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,72,216,4,72.149338,\aITEM -1230218883 871860129:Wrath\/a,,,71,,,,2.8,,16,0.6,2,,,,2.4,,,,,41,41,
3095418488,Frostcaller,Primary,LEGENDARY,70,,beastlord|berserker|bruiser|defiler|guardian|monk|mystic|paladin|shadowknight,127,381,6,84.727997,\aITEM -1199548808 1570058784:Frostcaller\/a,,,,,,,5.4,,30,1.2,3.8,,,,,,,8.2,9.6,80,80,
3214557002,Deadly Dracoliche-bone Razor,Primary|Secondary,LEGENDARY,70,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,65,194,4,64.554672,\aITEM -1080410294 -1308235786:Deadly Dracoliche-bone Razor\/a,,,,,,4.1,2.6,,15,0.6,1.8,,,8.2,,,,,,39,39,
1458632520,Piercing Bow of the Nightstalker,Ranged,LEGENDARY,62,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,94,534,9,69.813339,\aITEM 1458632520 1361781903:Piercing Bow of the Nightstalker\/a,,,,,,2.9,1.9,,13,0.4,1.3,,,6.4,,,,,,33,33,
939987982,Folded Steel Skewer,Primary|Secondary,LEGENDARY,70,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,97,290,6,64.554672,\aITEM 939987982 1263408970:Folded Steel Skewer\/a,,,,,,4.1,2.6,,15,0.6,1.8,,,8.2,,,,,,39,39,
1626162226,Fists of Channeled Rage,Primary|Secondary,LEGENDARY,70,,beastlord|bruiser|monk,48,274,5,64.554672,\aITEM 1626162226 -1207359772:Fists of Channeled Rage\/a,,,,,,,2.5,1.7,14,0.5,1.7,,,,,,,,,38,38,
