id,name,slot,tier,itemlevel,armor_type,classes,weapon_min_dmg,weapon_max_dmg,delay,damage_rating,skill,wieldstyle,gamelink,adorning,aeautoattackchance,agility,all,arcane,armormitigationincrease,attackspeed,basemodifier,blockchance,combatskills,craftingskills,critbonus,critchance,doubleattackchance,dps,flurry,harvestingskills,maxhpperc,spelltimecastpct,spelltimereusepct,stamina,strength,strikethrough,tinkering,wisdom
4209320188,Mynthi's Tunic of Song,Chest,LEGENDARY,70,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -85647108 -1631837587:Mynthi's Tunic of Song\/a,,,,62,,,,2.6,,15,,0.5,1.8,,8.1,,,,,,39,39,,,
2289323748,Guard of Service,Forearms,LEGENDARY,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -2005643548 -704309113:Guard of Service\/a,,,,,,,4,2.6,,15,,0.5,1.8,4.8,,,,,,,39,39,,,
2340205443,Coif of the Cunning,Head,FABLED,70,Chain,assassin,0,0,0,0,,,\aITEM -1954761853 -1725569252 0 0 0:Coif of the Cunning\/a,,,,71,,,,2.8,,16,,0.6,2,,8.9,,,,,,41,41,,,
3049181381,Hands of Nem Anhk,Hands,LEGENDARY,70,Plate,inquisitor|templar,0,0,0,0,,,\aITEM -1245785915 619657810 0 0 0:Hands of Nem Anhk\/a,,,,62,,,,2.6,,15,,0.5,1.8,,,,,,,1.9,39,39,,,
4179537337,Boots of Primeval,Feet,FABLED,70,Chain,mystic,0,0,0,0,,,\aITEM -115429959 1802588120 0 0 0:Boots of Primeval\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,1.8,,41,41,,,
582438660,Illuminate's Fallen Leaves Arm Wraps,Shoulders,LEGENDARY,70,Leather,beastlord|bruiser|monk,0,0,0,0,,,\aITEM 582438660 -603346202:Illuminate's Fallen Leaves Arm Wraps\/a,,,,,,,,2.5,1.7,14,,0.5,1.7,,,,,,,,38,38,,,
236340491,Coif of the Wayward,Head,FABLED,70,Chain,brigand,0,0,0,0,,,\aITEM 236340491 474943892 0 0 0:Coif of the Wayward\/a,,,,71,,,,2.8,,16,,0.6,2,,8.9,,,,,,41,41,,,
208291798,Fear-encased Armguards,Forearms,TREASURED,70,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 208291798 -664931860:Fear-encased Armguards\/a,,,,62,,,,2.6,,15,,0.5,1.8,,8.1,,,,,,39,39,,,
3029387402,Spiked Shoulderblades of Cazic,Shoulders,LEGENDARY,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1265579894 -166634337:Spiked Shoulderblades of Cazic\/a,,,,,,,,2.7,,16,,0.6,1.9,,8.6,,,,1.7,,40,40,,,
380029643,Barbute of the Malicious,Head,FABLED,70,Plate,shadowknight,0,0,0,0,,,\aITEM 380029643 363234630 0 0 0:Barbute of the Malicious\/a,,,,,,3.3,,2.8,,16,,0.6,2,,,,,,1.8,,41,41,,,
2471772367,Archon's Bracers,Forearms,TREASURED,10,Plate,inquisitor|templar,0,0,0,0,,,\aITEM -1823194929 -555799514:Archon's Bracers\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
3787508753,Strongbear's Steelskin Legs,Legs,LEGENDARY,70,Plate,berserker|guardian,0,0,0,0,,,\aITEM -507458543 2038641891 0 0 0:Strongbear's Steelskin Legs\/a,,,,62,,,,2.6,,15,,0.5,1.8,,,,,4.1,,,39,39,,,
3057987196,Kyle Bayle's Dogmatic Spaulders,Shoulders,LEGENDARY,70,Plate,paladin|shadowknight,0,0,0,0,,,\aITEM -1236980100 826998771 0 0 0:Kyle Bayle's Dogmatic Spaulders\/a,,,,64,,,,2.7,,15,,0.6,1.9,,,,,,1.7,,40,40,,,
2261868558,Pauldrons of Hatred,Shoulders,LEGENDARY,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -2033098738 -2103145733:Pauldrons of Hatred\/a,,,,,,,4.3,2.7,,15,,0.6,1.9,,,,,,,2,40,40,,,
4167360072,Sabatons of Nem Anhk,Feet,LEGENDARY,70,Plate,inquisitor|templar,0,0,0,0,,,\aITEM -127607224 2123693040 0 0 0:Sabatons of Nem Anhk\/a,,,,60,,,,2.5,,15,,0.5,1.7,,,,,,,,38,38,,,
3404894742,Stormcaller's Winter Weave Bands,Forearms,LEGENDARY,70,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -890072554 -1965054487:Stormcaller's Winter Weave Bands\/a,,,,54,,,,2.5,,14,,0.5,1.7,,,,,,,,38,38,,,
4166506240,Pauldrons of the Soul Splicer,Shoulders,FABLED,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -128461056 -51552951:Pauldrons of the Soul Splicer\/a,,,,68,,,,2.7,,16,,0.6,1.9,,,,,,1.7,,40,40,,,
3470395328,Kyle Bayle's Dogmatic Manacles,Forearms,LEGENDARY,70,Plate,paladin|shadowknight,0,0,0,0,,,\aITEM -824571968 -911713711 0 0 0:Kyle Bayle's Dogmatic Manacles\/a,,,,,,,4.3,2.7,,15,,0.6,1.9,,8.4,,,,,,40,40,,,
4009067254,Gloves of Fascination,Hands,FABLED,70,Chain,troubador,0,0,0,0,,,\aITEM -285900042 1369595487 0 0 0:Gloves of Fascination\/a,,,,,,,4.3,2.7,,16,,0.6,1.9,,,2.3,,,,,40,40,,,
3501352831,Cowl of the Crypt,Shoulders,FABLED,70,Cloth,coercer|conjuror|illusionist|necromancer|warlock|wizard,0,0,0,0,,,\aITEM -793614465 669477947:Cowl of the Crypt\/a,,,,68,,,,2.7,,16,,0.6,1.9,,,,,,1.7,,40,40,,,
2627506807,Gloves of Sagacity,Hands,LEGENDARY,70,Cloth,coercer|conjuror|illusionist|necromancer|warlock|wizard,0,0,0,0,,,\aITEM -1667460489 2000036053:Gloves of Sagacity\/a,,,,66,,,,2.6,,15,,0.6,1.8,,,,,,1.6,,39,39,,,
3366366460,Leggings of Primeval,Legs,FABLED,70,Chain,mystic,0,0,0,0,,,\aITEM -928600836 852629610 0 0 0:Leggings of Primeval\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,1.8,,41,41,,,
2987496130,Apis Thorax Breastplate,Chest,FABLED,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1307471166 295312767:Apis Thorax Breastplate\/a,,,,68,,,4.3,2.7,,16,,0.6,1.9,,,,,,,,40,40,,,
3440529908,Bracers of the Wayward,Forearms,FABLED,70,Chain,brigand,0,0,0,0,,,\aITEM -854437388 113176267 0 0 0:Bracers of the Wayward\/a,,0.9,,,,,4.6,2.8,,16,,0.6,2,,,,,,,,41,41,,,
71160588,Al'Kabor's Spellborn Cowl,Head,LEGENDARY,70,Cloth,warlock|wizard,0,0,0,0,,,\aITEM 71160588 97436301 0 0 0:Al'Kabor's Spellborn Cowl\/a,,,,64,,,,2.7,,15,,0.6,1.9,,,,,,1.7,,40,40,,,
2334480558,Bloodstained Leather Cap,Head,TREASURED,70,Leather,beastlord|bruiser|monk,0,0,0,0,,,\aITEM -1960486738 419814256:Bloodstained Leather Cap\/a,,,,62,,,4,2.6,,15,,0.5,1.8,,,,,,,,39,39,,,
679816483,Terrifying Anklebiters,Feet,TREASURED,70,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 679816483 -1455204611:Terrifying Anklebiters\/a,,,,,,,,2.6,,15,,0.5,1.8,,,,,,1.6,1.9,39,39,,,
3887264724,Kithicor's Nighthunter Hood,Head,LEGENDARY,70,Chain,assassin|ranger,0,0,0,0,,,\aITEM -407702572 -859161775 0 0 0:Kithicor's Nighthunter Hood\/a,,,,,,,4.3,2.7,,15,,0.6,1.9,5,,,,,,,40,40,,,
91398437,Wu's Fighting Cap,Head,LEGENDARY,70,Leather,beastlord|bruiser|monk,0,0,0,0,,,\aITEM 91398437 1049390638 0 0 0:Wu's Fighting Cap\/a,,,,64,,,,2.7,2,15,,0.6,1.9,,,,,,,,40,40,,,
2980963450,Umbral Platemail Breastplate,Chest,TREASURED,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1314003846 -976691773:Umbral Platemail Breastplate\/a,,,,62,,,,2.6,,15,,0.5,1.8,,8.1,,,,,,39,39,,,
159732167,Bloodstained Mantle,Shoulders,TREASURED,70,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 159732167 1880693465:Bloodstained Mantle\/a,,0.8,,,,,,2.6,,15,,0.5,1.8,,8.1,,,,,,39,39,,,
683663547,Najena's Voidcaller Hood,Head,LEGENDARY,70,Cloth,conjuror|necromancer,0,0,0,0,,,\aITEM 683663547 1551960119 0 0 0:Najena's Voidcaller Hood\/a,,,,64,,,,2.7,,15,,0.6,1.9,,,,,,,2,40,40,,,
1900841555,Tyrannical Handwraps,Hands,LEGENDARY,63,Leather,beastlord|bruiser|monk,0,0,0,0,,,\aITEM 1900841555 1624689439:Tyrannical Handwraps\/a,,,,,,,4.3,2.7,,15,,0.6,1.9,5,,,,,,,40,40,,,
2648150304,Gauntlets of the Pious,Hands,LEGENDARY,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1646816992 -1441446755:Gauntlets of the Pious\/a,,,,66,,,,2.6,,15,,0.6,1.8,,,,,,,1.9,39,39,,,
2263146510,Electrified Greaves,Legs,FABLED,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -2031820786 -2080947135:Electrified Greaves\/a,,,,,,,,2.6,,15,,0.6,1.8,,,,,,1.6,1.9,39,39,,,
3451006129,Fearless Pathfinder's Chain Tunic,Chest,TREASURED,70,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -843961167 1742852481:Fearless Pathfinder's Chain Tunic\/a,,0.7,,,,,,2.5,,14,,0.5,1.7,,,,,,,,38,38,,,
166010030,Barbute of the Ancient One,Head,MYTHICAL,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 166010030 1639456666:Barbute of the Ancient One\/a,,,,,,,5.5,3.7,,18,,0.8,2.4,,,,,,2.1,,46,46,,,
432150749,Davissi's Skinned Hide,Shoulders,LEGENDARY,70,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 432150749 -280132722:Davissi's Skinned Hide\/a,,,,,,,4,2.6,,15,,0.5,1.8,,8.1,,,,,,39,39,,,
386172874,Vhalen's Thunderous Armguards,Shoulders,LEGENDARY,70,Chain,dirge|troubador,0,0,0,0,,,\aITEM 386172874 1622392299 0 0 0:Vhalen's Thunderous Armguards\/a,,,,64,,,,2.7,,15,,0.6,1.9,,,,,,1.7,,40,40,,,
481234302,Boots of Trepidation,Feet,TREASURED,70,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM 481234302 1901113315:Boots of Trepidation\/a,,,,62,,,,2.6,,15,,0.5,1.8,,8.1,,,,,,39,39,,,
1783482837,Desert Hunter's Deflecting Mantle,Shoulders,LEGENDARY,60,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1783482837 1833324770 0 0 0:Desert Hunter's Deflecting Mantle\/a,,,,,,,,1,,10,,0.2,0.7,,,,,,0.7,,25,25,,,
2976589163,Leggings of Totemic Etchings,Legs,FABLED,70,Chain,defiler,0,0,0,0,,,\aITEM -1318378133 -924476713 0 0 0:Leggings of Totemic Etchings\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,,2.1,41,41,,,
663294945,Kithicor's Nighthunter Wristguards,Forearms,LEGENDARY,70,Chain,assassin|ranger,0,0,0,0,,,\aITEM 663294945 -1098004132 0 0 0:Kithicor's Nighthunter Wristguards\/a,,,,,,,4.3,2.7,,15,,0.6,1.9,,8.4,,,,,,40,40,,,
4039847922,Darkbriar's Masquerade Wristlets,Forearms,LEGENDARY,70,Cloth,coercer|illusionist,0,0,0,0,,,\aITEM -255119374 253370585 0 0 0:Darkbriar's Masquerade Wristlets\/a,,,,,,,,2.7,,15,,0.6,1.9,,,,,,1.7,2,40,40,,,
3069284325,Darkbriar's Masquerade Slippers,Feet,LEGENDARY,70,Cloth,coercer|illusionist,0,0,0,0,,,\aITEM -1225682971 -175717522 0 0 0:Darkbriar's Masquerade Slippers\/a,,,,,,,,2.5,,15,,0.5,1.7,,,,,,,1.8,38,38,,,
3497260249,Boots of the Raging Storm,Feet,FABLED,70,Leather,channeler|fury,0,0,0,0,,,\aITEM -797707047 -1554599143 0 0 0:Boots of the Raging Storm\/a,,,,,,,,2.8,,16,,0.6,2,,,,,,1.8,2.1,41,41,,,
4160806516,Najena's Voidcaller Boots,Feet,LEGENDARY,70,Cloth,conjuror|necromancer,0,0,0,0,,,\aITEM -134160780 1906249329 0 0 0:Najena's Voidcaller Boots\/a,,,,,,,,2.5,,15,,0.5,1.7,,,,,,,1.8,38,38,,,
4052546569,Vhalen's Thunderous Boots,Feet,LEGENDARY,70,Chain,dirge|troubador,0,0,0,0,,,\aITEM -242420727 -667816884 0 0 0:Vhalen's Thunderous Boots\/a,,,,,,,,2.5,,15,,0.5,1.7,,7.7,,,,,,38,38,,,
91043098,Mantle of Daring,Shoulders,FABLED,70,Chain,swashbuckler,0,0,0,0,,,\aITEM 91043098 1977133218 0 0 0:Mantle of Daring\/a,,0.9,,71,,,,2.8,,16,,0.6,2,,,,,,,,41,41,,,
3396646184,Cowl of Dark Arts,Shoulders,FABLED,70,Cloth,warlock,0,0,0,0,,,\aITEM -898321112 456002233 0 0 0:Cowl of Dark Arts\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,,2.1,41,41,,,
3391084135,Gussets of the Eternal Sentinel,Forearms,FABLED,70,Plate,guardian,0,0,0,0,,,\aITEM -903883161 420029520 0 0 0:Gussets of the Eternal Sentinel\/a,,,,,,,,2.8,,16,,0.6,2,5.4,,,,4.6,,,41,41,,,
2675188141,Wu's Fighting Slippers,Feet,LEGENDARY,70,Leather,beastlord|bruiser|monk,0,0,0,0,,,\aITEM -1619779155 1034131742 0 0 0:Wu's Fighting Slippers\/a,,,,,,,,2.5,,15,,0.5,1.7,,,,,3.8,,,38,38,,,
672376229,Boots of the Cunning,Feet,FABLED,70,Chain,assassin,0,0,0,0,,,\aITEM 672376229 -334308112 0 0 0:Boots of the Cunning\/a,,,,71,,,,2.8,,16,,0.6,2,5.4,,,,,,,41,41,,,
576937524,Witchdoctor's Ill Omen Chain Cuffs,Forearms,LEGENDARY,70,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 576937524 -1003599469:Witchdoctor's Ill Omen Chain Cuffs\/a,,,,,,,,2.5,,14,,0.5,1.7,,,,,,1.5,,38,38,,,
3457320770,Illuminate's Fallen Leaves Wrist Wraps,Forearms,LEGENDARY,70,Leather,beastlord|bruiser|monk,0,0,0,0,,,\aITEM -837646526 1019955210:Illuminate's Fallen Leaves Wrist Wraps\/a,,,,,,,,2.5,1.7,14,,0.5,1.7,,,,,,,,38,38,,,
3030481140,Mantle of the Cunning,Shoulders,FABLED,70,Chain,assassin,0,0,0,0,,,\aITEM -1264486156 197620258 0 0 0:Mantle of the Cunning\/a,,0.9,,71,,,,2.8,,16,,0.6,2,,,,,,,,41,41,,,
4192068725,Gloves of Spirit Siphoning,Hands,FABLED,70,Cloth,necromancer,0,0,0,0,,,\aITEM -102898571 1735772487 0 0 0:Gloves of Spirit Siphoning\/a,,,,68,,,,2.7,,16,,0.6,1.9,,,,,,1.7,,40,40,,,
289350763,Ykesha's Spiritwalker Sleeves,Shoulders,LEGENDARY,70,Chain,defiler|mystic,0,0,0,0,,,\aITEM 289350763 -1232608303 0 0 0:Ykesha's Spiritwalker Sleeves\/a,,,,64,,,,2.7,,15,,0.6,1.9,,,,,,1.7,,40,40,,,
2063261358,Channeler's Shoes of Brilliance,Feet,TREASURED,30,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 2063261358 1236156401:Channeler's Shoes of Brilliance\/a,,,,,,,,,,4,,,,,,,,,,,10,10,,,
2363871324,Boots of the Requiem,Feet,FABLED,70,Chain,dirge,0,0,0,0,,,\aITEM -1931095972 1222945033 0 0 0:Boots of the Requiem\/a,,,,71,,,,2.8,,16,,0.6,2,5.4,,,,,,,41,41,,,
2569175528,Instructor's Foot Wraps of Perfection,Feet,TREASURED,50,Leather,beastlord|bruiser|monk,0,0,0,0,,,\aITEM -1725791768 -2144368749:Instructor's Foot Wraps of Perfection\/a,,,,,,2.8,,2.5,,15,,0.5,1.7,,,,,,,,38,38,,,
2690806127,Stoneshield Protectorate,Chest,FABLED,70,Plate,berserker|guardian|paladin|shadowknight,0,0,0,0,,,\aITEM -1604161169 1786931269:Stoneshield Protectorate\/a,,,,71,,,,2.8,2.1,16,,0.6,2,,,,,,,,41,41,,,
3283723446,Pantaloons of Illusory Vexation,Legs,FABLED,70,Cloth,illusionist,0,0,0,0,,,\aITEM -1011243850 -261709125 0 0 0:Pantaloons of Illusory Vexation\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,1.8,,41,41,,,
4156988479,Vest of Illusory Vexation,Chest,FABLED,70,Cloth,illusionist,0,0,0,0,,,\aITEM -137978817 1558023721 0 0 0:Vest of Illusory Vexation\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,1.8,,41,41,,,
3871199959,Cowl of Silent Incantations,Shoulders,FABLED,70,Cloth,conjuror,0,0,0,0,,,\aITEM -423767337 -1939944941 0 0 0:Cowl of Silent Incantations\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,,2.1,41,41,,,
2292448453,Bracers of the Outrider,Forearms,FABLED,70,Chain,ranger,0,0,0,0,,,\aITEM -2002518843 1041136967 0 0 0:Bracers of the Outrider\/a,,0.9,,,,,4.6,2.8,,16,,0.6,2,,,,,,,,41,41,,,
2343813455,Tonlets of Divination,Feet,FABLED,70,Plate,templar,0,0,0,0,,,\aITEM -1951153841 342807771 0 0 0:Tonlets of Divination\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,,2.1,41,41,,,
4068806427,Ancient Tribal Gauntlets,Hands,FABLED,70,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -226160869 1730199180:Ancient Tribal Gauntlets\/a,,,,68,,,,2.7,,16,,0.6,1.9,,,,,,1.7,,40,40,,,
2309401146,Pauldrons of Divination,Shoulders,FABLED,70,Plate,templar,0,0,0,0,,,\aITEM -1985566150 -1156343250 0 0 0:Pauldrons of Divination\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,1.8,,41,41,,,
267653907,Al'Kabor's Spellborn Wristbands,Forearms,LEGENDARY,70,Cloth,warlock|wizard,0,0,0,0,,,\aITEM 267653907 1354776442 0 0 0:Al'Kabor's Spellborn Wristbands\/a,,,,,,,,2.7,,15,,0.6,1.9,,,,,,1.7,2,40,40,,,
3289798208,Wristguards of the Sacred Grove,Forearms,FABLED,70,Leather,warden,0,0,0,0,,,\aITEM -1005169088 -73204280 0 0 0:Wristguards of the Sacred Grove\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,1.8,,41,41,,,
2731982702,Adrenaline Mitts,Hands,LEGENDARY,70,Leather,assassin|beastlord|brigand|bruiser|channeler|dirge|fury|monk|ranger|swashbuckler|troubador|warden,0,0,0,0,,,\aITEM -1562984594 71722111:Adrenaline Mitts\/a,,,,64,,,4.3,2.7,,15,,0.6,1.9,,,,,,,,40,40,,,
54422430,Hanshi's Skullcap of Prowess,Head,TREASURED,30,Leather,bruiser|monk,0,0,0,0,,,\aITEM 54422430 -1996880781:Hanshi's Skullcap of Prowess\/a,,,,,,,,,,4,,,,,,,,,,,10,10,,,
317564727,Jale Phlintoe's Wildfire Hood,Head,LEGENDARY,70,Leather,channeler|fury|warden,0,0,0,0,,,\aITEM 317564727 -299112626 0 0 0:Jale Phlintoe's Wildfire Hood\/a,,,,64,,,,2.7,,15,,0.6,1.9,,8.4,,,,,,40,40,,,
3685766064,Planeswalker Boots,Feet,MYTHICAL,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -609201232 1837424609:Planeswalker Boots\/a,,1.1,,,,,,3.7,,18,,0.8,2.4,,10.3,,,,,,46,46,,,
3528861124,Kyle Bayle's Dogmatic Helm,Head,LEGENDARY,70,Plate,paladin|shadowknight,0,0,0,0,,,\aITEM -766106172 -1930259816 0 0 0:Kyle Bayle's Dogmatic Helm\/a,,,,,,,,2.7,,15,,0.6,1.9,5,8.4,,,,,,40,40,,,
4008611652,Jale Phlintoe's Wildfire Gloves,Hands,LEGENDARY,70,Leather,channeler|fury|warden,0,0,0,0,,,\aITEM -286355644 675740420 0 0 0:Jale Phlintoe's Wildfire Gloves\/a,,,,62,,,,2.6,,15,,0.5,1.8,,,,,,,1.9,39,39,,,
4040293881,Gussets of the Dark Lord,Forearms,MYTHICAL,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -254673415 1828944317:Gussets of the Dark Lord\/a,,,,98,,,,3.7,,18,,0.8,2.4,,10.3,,,,,,46,46,,,
458949958,Vhalen's Thunderous Leggings,Legs,LEGENDARY,70,Chain,dirge|troubador,0,0,0,0,,,\aITEM 458949958 1042376402 0 0 0:Vhalen's Thunderous Leggings\/a,,,,,,,4,2.6,,15,,0.5,1.8,,8.1,,,,,,39,39,,,
474501924,Tunic of the Raging Storm,Chest,FABLED,70,Leather,channeler|fury,0,0,0,0,,,\aITEM 474501924 1869419748 0 0 0:Tunic of the Raging Storm\/a,,,,,,,,2.8,,16,,0.6,2,,,,,,1.8,2.1,41,41,,,
380454654,Tunic of the Sacred Grove,Chest,FABLED,70,Leather,warden,0,0,0,0,,,\aITEM 380454654 1703412030 0 0 0:Tunic of the Sacred Grove\/a,,,,,,,,2.8,,16,,0.6,2,,,,,,1.8,2.1,41,41,,,
1293031594,Watcher's Rare Hide Leather Pants of the Wild,Legs,LEGENDARY,50,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM 1293031594 492909338:Watcher's Rare Hide Leather Pants of the Wild\/a,,,,,,,,0.5,,8,,,0.2,,,,,,0.4,,19,19,,,
1702745444,Spiritualist's Plane Strider Handguards,Hands,LEGENDARY,54,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 1702745444 -1743487463:Spiritualist's Plane Strider Handguards\/a,,,,,,,3.7,2.5,,14,,0.5,1.7,,,,,,,,38,38,,,
7050692,Fateseer's Fashioned Chain Cuffs,Forearms,LEGENDARY,30,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 7050692 -2039205255:Fateseer's Fashioned Chain Cuffs\/a,,,,,,,,,,4,,,,,,,,,,,11,11,,,
1714093223,Dragons of Rime Shoulders,Shoulders,FABLED,0,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1714093223 -792871061:Dragons of Rime Shoulders\/a,,,,,,,,,,,,,,,,,,,,,,,,,
2176789875,Watcher's Rare Hide Shoulder Pads of the Wild,Shoulders,LEGENDARY,50,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -2118177421 -776027002:Watcher's Rare Hide Shoulder Pads of the Wild\/a,,,,12,,,,0.5,,8,,,0.3,,,,,,,,20,20,,,
818657932,Enshrouding Darkness Leggings,Legs,LEGENDARY,59,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 818657932 -164525565:Enshrouding Darkness Leggings\/a,,,,,,,,2.4,,14,,0.5,1.6,,,,,,1.4,,37,37,,,
1447098502,Diviner's Ghostly Chausses of Visions,Legs,LEGENDARY,50,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 1447098502 677377537:Diviner's Ghostly Chausses of Visions\/a,,,,14,,,,0.5,,8,,,0.2,,,,,,,,19,19,,,
1648447844,Dragon Mask of Victory,Head,FABLED,0,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1648447844 2036855833:Dragon Mask of Victory\/a,,,,,,,,,,,,,,,,,,,,,,,,,
2189221298,Hepplewhite's Stealth Suit,Chest,TREASURED,40,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -2105745998 -423917716:Hepplewhite's Stealth Suit\/a,,,,,,,,,,6,,,,,,,,,,,14,14,,,
2798910181,Apostle's Plate Boots of Commitment,Feet,TREASURED,30,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1496057115 -121140811:Apostle's Plate Boots of Commitment\/a,,,,,,,,,,4,,,,,,,,,,,10,10,,,
